#"+ Scan (rt: 16.769 min) nostir_75um_sp-r003.d "
#Point,X(Thompsons),Y(Counts)
603,686.24353,1234.34912109375
604,686.31122,1383.90002441406
605,686.37690,1301.08752441406
606,686.43692,748.697692871094
607,686.50499,604.628112792969
608,686.60779,999.480285644531
609,686.79160,1235.10827636719
610,686.84245,911.152404785156
611,686.88704,890.543090820313
612,686.99143,801.272033691406
613,687.11914,726.149841308594
614,687.25568,571.104248046875
615,687.32648,957.996643066406
616,687.45704,374.919677734375
617,687.69600,1094.00354003906
618,687.79219,1024.75390625
619,687.98945,601.266662597656
620,688.04905,423.219512939453
621,688.33864,1099.02026367188
622,688.45226,962.199035644531
623,688.48899,665.05517578125
624,688.52801,498.041656494141
625,688.63548,395.392578125
626,688.69614,300.5
627,688.78360,290.015502929688
628,688.84889,395.461547851563
629,688.97148,618.92626953125
630,689.04186,680.448974609375
631,689.15147,963.078918457031
632,689.22785,1098.93762207031
633,689.26480,713.176086425781
634,689.32027,667.802673339844
635,689.38108,454.005004882813
636,689.52364,617.094848632813
637,689.56600,553.913818359375
638,689.74336,669.230102539063
639,689.84373,680.406616210938
640,690.02727,1242.080078125
641,690.11821,1647.55627441406
642,690.26318,686.793518066406
643,690.33912,737.458312988281
644,690.44594,972.052368164063
645,690.56769,859.743957519531
646,690.62948,782
647,690.77301,1141.310546875
648,690.92241,1434.26867675781
649,690.99648,1116.02160644531
650,691.04736,800.645141601563
651,691.11084,476.068176269531
652,691.29711,2144.50610351563
653,691.41773,1712.93872070313
654,691.58418,3793.09790039063
655,691.64627,3013.70922851563
656,692.04303,10362.0009765625
657,692.14359,6420.34521484375
658,692.29646,3308.20288085938
659,692.39494,2196.9384765625
660,692.44032,1844.55444335938
661,692.53334,912.299072265625
662,692.68060,1138.72265625
663,692.87836,2315.31689453125
664,693.02110,742.083312988281
665,693.07841,1051.50695800781
666,693.13869,1405.38793945313
667,693.28703,1699.81665039063
668,693.41480,1174.92163085938
669,693.48855,636.854675292969
670,693.67572,1186.97045898438
671,693.75317,1264.97546386719
672,693.82441,1103.96008300781
673,693.93701,567.024719238281
674,694.01565,1065.13317871094
